Bus Name,Departure Time,Reaching Time,Duration,Bus Price,Seat Availability,Bus Type,Rating,Bus Route,Bus Route Link
KSRTC (Kerala) - 51,19:04,04:24,09h 20m,INR 640,"26 Seats available
10 Window",Swift Deluxe Non AC Air Bus (2+2),4.2,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
KSRTC (Kerala) - 789,20:00,04:25,08h 25m,INR 473,25 Seats available,Super Fast Non AC Seater (2+3),3.6,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
KSRTC (Kerala) - 1585,20:31,05:36,09h 05m,INR 640,25 Seats available,Super Express Non AC Seater Air Bus (2+2),3.8,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
KSRTC (Kerala) - 1586,21:31,06:36,09h 05m,INR 640,29 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
KSRTC (Kerala) - 2133,22:12,07:36,09h 24m,INR 640,"16 Seats available
4 Window",Swift Deluxe Non AC Air Bus (2+2),3.4,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
KSRTC (Kerala) - 2063,22:32,07:35,09h 03m,INR 627,16 Seats available,SWIFT-GARUDA A/C SEATER BUS,3.8,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
KSRTC (Kerala) - 574,23:00,09:30,10h 30m,INR 469,19 Seats available,Super Express Non AC Seater Air Bus (2+2),3.9,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
KSRTC (Kerala) - 583,23:30,09:35,10h 05m,INR 469,10 Seats available,Super Express Non AC Seater Air Bus (2+2),3.8,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
KSRTC (Kerala) - 56,23:41,09:05,09h 24m,INR 627,12 Seats available,SWIFT-GARUDA A/C SEATER BUS,3.8,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
MMK Travels,22:30,07:30,09h 00m,"Starts from
INR 700","20 Seats available
7 Window",VE A/C Seater / Sleeper (2+1),4.4,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
NS Transports,21:45,06:10,08h 25m,"Starts from
INR 800","3 Seats available
2 Window",Non A/C Seater / Sleeper (2+1),4.2,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
P K Travels,18:45,06:30,11h 45m,INR 950,"7 Seats available
1 Single",A/C Sleeper (2+1),4.2,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
AdSuraj Holidays,22:30,07:30,09h 00m,"Starts from
INR 900","22 Seats available
7 Single",VE A/C Sleeper (2+1),3.9,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
NS Transports,22:45,07:30,08h 45m,INR 1100,"9 Seats available
2 Window",VE A/C Sleeper (2+1),4.0,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
SAAM BUS,20:10,06:45,10h 35m,"Starts from
INR 849 807",16 Seats available,Bharat Benz A/C Sleeper (2+1),4.2,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
NS Transports,22:15,06:30,08h 15m,INR 800,1 Seat available,Non A/C Seater / Sleeper (2+1),4.0,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
DLT BUS,22:30,07:30,09h 00m,INR 899,21 Seats available,A/C Sleeper (2+1),3.8,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
SKS Tourist Corporation (REGD),21:00,05:30,08h 30m,INR 899,"21 Seats available
12 Window",A/C Sleeper (2+1),3.9,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
National travels and logistics,22:45,06:30,07h 45m,"Starts from
INR 849 749","15 Seats available
2 Single",NON A/C Sleeper (2+1),3.8,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
SKS Tours & Travels,21:15,05:45,08h 30m,"Starts from
INR 849",18 Seats available,A/C Sleeper (2+1),4.5,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
A1 Travels,21:00,06:45,09h 45m,"Starts from
INR 550",28 Seats available,Non A/C Seater / Sleeper (2+1),3.2,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Kalpaka Travels,22:00,06:30,08h 30m,INR 700,"14 Seats available
6 Window",NON A/C Semi Sleeper (2+2),3.2,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Sam Tourist,22:05,07:05,09h 00m,"Starts from
INR 599","26 Seats available
7 Single",NON AC Seater / Sleeper 2+1,3.7,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
SURAJ TRAVEL HOUSE,21:00,07:30,10h 30m,"Starts from
INR 699",28 Seats available,VE A/C Seater / Sleeper (2+1),3.9,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
A1 Travels,21:45,07:00,09h 15m,"Starts from
INR 700",29 Seats available,A/C Seater / Sleeper (2+1),2.9,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Suraj Holidays,20:30,06:00,09h 30m,"Starts from
INR 750","21 Seats available
3 Single",NON AC Seater / Sleeper 2+1,3.4,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
P K Travels,19:15,05:15,10h 00m,"Starts from
INR 799","9 Seats available
1 Single",Non A/C Seater / Sleeper (2+1),3.7,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
A1 Travels,19:45,05:45,10h 00m,"Starts from
INR 700",22 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),3.4,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Vijay Lines,22:20,07:00,08h 40m,"Starts from
INR 999",40 Seats available,A/C Seater / Sleeper (2+1),1.7,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
National travels and logistics,22:45,07:00,08h 15m,"Starts from
INR 2290 2176",22 Seats available,A/C Sleeper (2+1),3.7,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
KSRTC (Kerala) - 503,17:42,22:00,04h 18m,INR 309,25 Seats available,Super Express Non AC Seater Air Bus (2+2),3.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 556,18:00,22:50,04h 50m,INR 309,23 Seats available,Super Express Non AC Seater Air Bus (2+2),1.7,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 1872,18:30,23:44,05h 14m,INR 383,"23 Seats available
9 Window",Low Floor AC Seater 2+2,3.3,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 467,19:55,00:35,04h 40m,INR 309,38 Seats available,Super Express Non AC Seater Air Bus (2+2),1.2,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 564,20:12,00:51,04h 39m,INR 309,29 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 46,20:25,01:01,04h 36m,INR 309,"28 Seats available
8 Window",Swift Deluxe Non AC Air Bus (2+2),3.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 2393,20:30,01:44,05h 14m,INR 383,"28 Seats available
12 Window",Low Floor AC Seater 2+2,3.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 827,21:00,02:35,05h 35m,INR 269,46 Seats available,Super Fast Non AC Seater (2+3),3.6,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 531,21:15,01:10,03h 55m,INR 309,28 Seats available,Super Express Non AC Seater Air Bus (2+2),3.3,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 42,21:25,02:05,04h 40m,INR 309,"13 Seats available
2 Window",Swift Deluxe Non AC Air Bus (2+2),3.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 666,22:25,04:19,05h 54m,INR 269,47 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 1841,22:30,03:40,05h 10m,INR 383,"25 Seats available
12 Window",Low Floor AC Seater 2+2,3.0,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 582,22:40,03:40,05h 00m,INR 288,33 Seats available,Super Express Non AC Seater Air Bus (2+2),3.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 1704,22:40,03:50,05h 10m,INR 255,43 Seats available,Super Fast Non AC Seater (2+3),3.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 1011,23:00,04:30,05h 30m,INR 261,"36 Seats available
12 Window",Super Fast Non AC Seater (2+3),3.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 279,23:05,04:40,05h 35m,INR 269,49 Seats available,Super Fast Non AC Seater (2+3),3.6,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 426,23:15,03:05,03h 50m,INR 268,20 Seats available,Super Express Non AC Seater Air Bus (2+2),3.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 407,23:25,03:55,04h 30m,INR 299,13 Seats available,Super Express Non AC Seater Air Bus (2+2),2.4,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
A1 Travels,21:00,01:30,04h 30m,INR 550,29 Seats available,NON A/C Semi Sleeper (2+2),3.7,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
A1 Travels,22:15,01:45,03h 30m,"Starts from
INR 550",33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
A1 Travels,20:05,23:59,03h 54m,"Starts from
INR 650",30 Seats available,A/C Seater / Sleeper (2+1),2.8,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
Cochin Express,23:59,06:15,06h 16m,INR 700,"18 Seats available
8 Window",Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),3.6,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
Surya Connect,23:55,05:15,05h 20m,INR 650,1 Seat available,Volvo A/C Semi Sleeper (2+2),4.8,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
BLM Transports,22:00,02:45,04h 45m,"Starts from
INR 950 903","15 Seats available
5 Single",A/C Sleeper (2+1),3.9,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
Kalpaka Travels 1,23:59,05:00,05h 01m,INR 550,"25 Seats available
9 Window",A/C Semi Sleeper (2+2),2.4,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
A1 Travels,23:30,03:15,03h 45m,"Starts from
INR 1000",32 Seats available,Bharat Benz A/C Sleeper (2+1),3.2,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
Kalpaka Travels 1,23:59,06:00,06h 01m,INR 700,"13 Seats available
1 Single",A/C Sleeper (2+1),3.7,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
Arya Travels,23:59,05:00,05h 01m,INR 849,"5 Seats available
2 Window",Volvo Multi-Axle A/C Semi Sleeper (2+2),2.7,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
Arya Travels,23:59,05:30,05h 31m,"Starts from
INR 745","22 Seats available
6 Single",A/C Sleeper (2+1),2.9,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
LIYAS TOURS,22:25,02:35,04h 10m,"Starts from
INR 799 749","22 Seats available
6 Single",Bharat Benz A/C Sleeper (2+1),2.8,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
EMERALD TRAVELS,21:56,02:40,04h 44m,INR 900,22 Seats available,A/C Sleeper (2+1),3.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
Arya Travels,23:59,05:30,05h 31m,INR 545,"23 Seats available
9 Window",A/C Semi Sleeper (2+2),2.9,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
Arya Travels,23:59,05:30,05h 31m,INR 645,"23 Seats available
9 Window",Volvo Multi-Axle A/C Semi Sleeper (2+2),2.9,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 578,18:00,04:00,10h 00m,INR 513,30 Seats available,Super Express Non AC Seater Air Bus (2+2),3.9,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 72,19:00,03:35,08h 35m,INR 688,26 Seats available,SWIFT-GARUDA A/C SEATER BUS,3.8,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 1583,20:02,05:21,09h 19m,INR 640,18 Seats available,Super Express Non AC Seater Air Bus (2+2),4.0,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 234,21:00,06:00,09h 00m,INR 620,"8 Seats available
1 Window",Swift Deluxe Non AC Air Bus (2+2),4.0,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 1584,21:29,06:38,09h 09m,INR 640,35 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 50,22:06,06:41,08h 35m,INR 640,"19 Seats available
5 Window",Swift Deluxe Non AC Air Bus (2+2),3.3,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 549,22:15,06:13,07h 58m,INR 640,23 Seats available,Super Express Non AC Seater Air Bus (2+2),1.8,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
MMK Travels,21:30,06:00,08h 30m,"Starts from
INR 700","17 Seats available
1 Single",VE A/C Seater / Sleeper (2+1),4.3,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
DLT BUS,21:45,06:30,08h 45m,INR 899,"20 Seats available
4 Single",A/C Sleeper (2+1),4.2,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
NS Transports,20:30,06:35,10h 05m,"Starts from
INR 699",19 Seats available,Non A/C Seater / Sleeper (2+1),4.2,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
P K Travels,20:00,06:00,10h 00m,INR 950,"27 Seats available
7 Single",A/C Sleeper (2+1),4.2,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
